chr,chromStart,chromEnd,name,score,pValue,peak,annotStart,annotEnd,gene,product
U00096.3,4236994,4237524,NA_peak_1406,179,20.5835,133,4236897,4237634,gene=yjbG,product=capsule biosynthesis GfcC family protein YjbG
U00096.3,4238690,4238860,NA_peak_1407,52,6.91705,56,4237634,4239730,gene=yjbH,product=putative lipoprotein YjbH
U00096.3,4242650,4242952,NA_peak_1408,33,4.74739,234,4242626,4243516,gene=malG,product=maltose ABC transporter membrane subunit MalG
U00096.3,4247214,4247465,NA_peak_1409,39,5.44571,142,4246784,4247899,gene=malK,product=maltose ABC transporter ATP binding subunit
U00096.3,4249159,4249310,NA_peak_1410,44,6.03572,39,4247971,4249311,gene=lamB,product=maltose outer membrane channel/phage lambda receptor protein
U00096.3,4249678,4249854,NA_peak_1411,65,8.46167,56,4249554,4250474,gene=malM,product=maltose regulon periplasmic protein
U00096.3,4253121,4253598,NA_peak_1412,35,4.90631,194,4253016,4253888,gene=ubiA,product=4-hydroxybenzoate octaprenyltransferase
U00096.3,4254107,4254878,NA_peak_1413,164,19.039,155,4254043,4256466,gene=plsB,product=glycerol-3-phosphate 1-O-acyltransferase
U00096.3,4255112,4255266,NA_peak_1414,36,5.07419,58,4254043,4256466,gene=plsB,product=glycerol-3-phosphate 1-O-acyltransferase
U00096.3,4256764,4256935,NA_peak_1415,166,19.2831,73,4256637,4257005,gene=dgkA,product=diacylglycerol kinase
U00096.3,4257999,4258190,NA_peak_1416,35,4.97277,118,4257742,4259121,gene=dinF,product=DNA damage-inducible protein F
U00096.3,4258355,4258646,NA_peak_1417,46,6.29778,162,4257742,4259121,gene=dinF,product=DNA damage-inducible protein F
U00096.3,4259526,4259950,NA_peak_1418,59,7.72493,316,4259488,4260003,gene=zur,product=DNA-binding transcriptional repressor Zur
U00096.3,4261889,4262159,NA_peak_1419,104,12.7222,175,4261669,4262706,gene=dusA,product=tRNA-dihydrouridine synthase A
U00096.3,4266426,4266690,NA_peak_1420,109,13.3011,182,4265782,4266861,gene=alr,product=alanine racemase 1
U00096.3,4267877,4268044,NA_peak_1421,50,6.73253,120,4267114,4268307,gene=tyrB,product=tyrosine aminotransferase
U00096.3,4271140,4271447,NA_peak_1422,30,4.35726,201,4271049,4273871,gene=uvrA,product=UvrABC excision nuclease subunit A
U00096.3,4271505,4271689,NA_peak_1423,64,8.33682,104,4271049,4273871,gene=uvrA,product=UvrABC excision nuclease subunit A
U00096.3,4272095,4272398,NA_peak_1424,104,12.7449,82,4271049,4273871,gene=uvrA,product=UvrABC excision nuclease subunit A
U00096.3,4274427,4274583,NA_peak_1425,28,4.12881,64,4274125,4274661,gene=ssb,product=ssDNA-binding protein
U00096.3,4277694,4277886,NA_peak_1426,97,12.0418,105,4277469,4277933,gene=soxR,product=DNA-binding transcriptional dual regulator SoxR
U00096.3,4279285,4279493,NA_peak_1427,48,6.49957,109,4278479,4279828,gene=ghxP,product=guanine/hypoxanthine transporter GhxP
U00096.3,4279597,4279793,NA_peak_1428,18,2.85668,13,4278479,4279828,gene=ghxP,product=guanine/hypoxanthine transporter GhxP
U00096.3,4280413,4280848,NA_peak_1429,27,4.00355,137,4279980,4281629,gene=yjcE,product=putative transporter YjcE
U00096.3,4281072,4281248,NA_peak_1430,48,6.4721,90,4279980,4281629,gene=yjcE,product=putative transporter YjcE
U00096.3,4286263,4286432,NA_peak_1431,37,5.16323,87,4285413,4287371,gene=acs,product=acetyl-CoA synthetase (AMP-forming)
U00096.3,4288802,4288982,NA_peak_1432,13,2.30603,114,4287764,4289200,gene=nrfA,product=cytochrome c552 nitrite reductase
U00096.3,4289646,4290272,NA_peak_1433,28,4.15192,170,4289245,4289811,gene=nrfB,product=periplasmic nitrite reductase penta-heme c-type cytochrome
U00096.3,4289646,4290272,NA_peak_1433,28,4.15192,170,4289808,4290479,gene=nrfC,product=putative menaquinol-cytochrome c reductase 4Fe-4S subunit
U00096.3,4291172,4291329,NA_peak_1434,43,5.90874,43,4290476,4291432,gene=nrfD,product=putative menaquinol-cytochrome c reductase subunit NrfD
U00096.3,4292388,4292733,NA_peak_1435,83,10.5176,242,4291512,4293170,gene=nrfE,product=putative cytochrome c-type biogenesis protein NrfE
U00096.3,4295479,4295647,NA_peak_1436,41,5.70904,106,4294481,4295794,gene=gltP,product=glutamate/aspartate : H(+) symporter GltP
U00096.3,4299644,4299910,NA_peak_1437,177,20.3493,172,4299564,4301030,gene=mdtP,product=putative multidrug efflux pump outer membrane channel
U00096.3,4301301,4301463,NA_peak_1438,44,6.05275,71,4301027,4303078,gene=mdtO,product=putative multidrug efflux pump subunit MdtO
U00096.3,4303471,4303646,NA_peak_1439,41,5.71709,82,4303078,4304109,gene=mdtN,product=putative multidrug efflux pump membrane fusion protein
U00096.3,4305017,4305298,NA_peak_1440,13,2.24998,136,4304612,4306597,gene=yjcS,product=linear primary-alkylsulfatase
U00096.3,4308707,4309194,NA_peak_1441,38,5.34898,381,4308489,4309469,gene=alsC,product=D-allose ABC transporter membrane subunit
U00096.3,4314843,4315772,NA_peak_1442,150,17.5858,259,4314344,4315102,gene=phnP,product=5-phospho-alpha-D-ribosyl 1%2C2-cyclic phosphate phosphodiesterase
U00096.3,4314843,4315772,NA_peak_1442,150,17.5858,259,4315104,4315538,gene=phnO,product=aminoalkylphosphonate N-acetyltransferase
U00096.3,4314843,4315772,NA_peak_1442,150,17.5858,259,4315525,4316082,gene=phnN,product=ribose 1%2C5-bisphosphate phosphokinase
U00096.3,4316220,4316820,NA_peak_1443,168,19.4507,316,4316082,4317218,gene=phnM,product=RPnTP hydrolase
U00096.3,4317341,4317909,NA_peak_1444,69,8.94459,374,4317215,4317895,gene=phnL,product=methylphosphonate degradation complex subunit PhnL
U00096.3,4318377,4318581,NA_peak_1445,107,13.0607,59,4318006,4318764,gene=phnK,product=carbon-phosphorus lyase subunit PhnK
U00096.3,4319304,4320205,NA_peak_1446,135,16.076,491,4318761,4319606,gene=phnJ,product=carbon-phosphorus lyase core complex subunit PhnJ
U00096.3,4319304,4320205,NA_peak_1446,135,16.076,491,4319599,4320663,gene=phnI,product=carbon-phosphorus lyase core complex subunit PhnI
U00096.3,4320483,4321026,NA_peak_1447,69,8.96341,99,4319599,4320663,gene=phnI,product=carbon-phosphorus lyase core complex subunit PhnI
U00096.3,4320483,4321026,NA_peak_1447,69,8.96341,99,4320663,4321247,gene=phnH,product=carbon-phosphorus lyase core complex subunit PhnH
U00096.3,4321398,4321637,NA_peak_1448,32,4.62126,71,4321244,4321696,gene=phnG,product=carbon-phosphorus lyase core complex subunit PhnG
U00096.3,4321750,4322291,NA_peak_1449,133,15.8788,251,4321697,4322422,gene=phnF,product=putative transcriptional regulator PhnF
U00096.3,4323016,4323468,NA_peak_1450,56,7.48877,133,4323336,4324352,gene=phnD,product=phosphonate/phosphate ABC transporter periplasmic binding protein
U00096.3,4324571,4324950,NA_peak_1451,141,16.7232,217,4324377,4325165,gene=phnC,product=phosphonate/phosphate ABC transporter ATP binding subunit
U00096.3,4325484,4325638,NA_peak_1452,23,3.50958,106,4325298,4325741,gene=yjdN,product=PF06983 family protein YjdN
U00096.3,4327957,4328369,NA_peak_1453,70,9.05829,303,4327135,4329363,gene=rdcA,product=regulator of diguanylate cyclase RdcA
U00096.3,4329505,4329882,NA_peak_1454,119,14.3863,122,4329360,4330238,gene=rdcB,product=regulator of diguanylate cyclase RdcB
U00096.3,4329934,4330097,NA_peak_1455,14,2.45289,0,4329360,4330238,gene=rdcB,product=regulator of diguanylate cyclase RdcB
U00096.3,4330951,4331197,NA_peak_1456,53,7.07179,122,4330502,4332004,gene=proP,product=osmolyte:H(+) symporter ProP
U00096.3,4331437,4331791,NA_peak_1457,84,10.6019,289,4330502,4332004,gene=proP,product=osmolyte:H(+) symporter ProP
U00096.3,4332756,4333119,NA_peak_1458,130,15.4865,168,4332181,4333272,gene=basS,product=sensor histidine kinase BasS
U00096.3,4334521,4334893,NA_peak_1459,64,8.4028,129,4333947,4335590,gene=eptA,product=phosphoethanolamine transferase EptA
U00096.3,4338467,4338706,NA_peak_1460,18,2.91306,102,4338254,4340521,gene=adiA,product=arginine decarboxylase%2C degradative
U00096.3,4345056,4345394,NA_peak_1461,50,6.73987,75,4344929,4345558,gene=yjdF,product=DUF2238 domain-containing inner membrane protein YjdF
U00096.3,4348315,4348572,NA_peak_1462,59,7.75231,135,4347404,4348744,gene=dcuB,product=anaerobic C4-dicarboxylate transporter DcuB
U00096.3,4351361,4351521,NA_peak_1463,35,4.91508,86,4350031,4351662,gene=dcuS,product=sensor histidine kinase DcuS
U00096.3,4364109,4364558,NA_peak_1464,57,7.50353,171,4363345,4365042,gene=dsbD,product=thiol-disulfide exchange protein DsbD
U00096.3,4367255,4367483,NA_peak_1465,26,3.83022,194,4366891,4368327,gene=aspA,product=aspartate ammonia-lyase
U00096.3,4372225,4372464,NA_peak_1466,137,16.2651,61,4371025,4372671,gene=groL,product=chaperonin GroEL
U00096.3,4372876,4373024,NA_peak_1467,62,8.16252,55,4372809,4373162,gene=yjeI,product=DUF4156 domain-containing lipoprotein YjeI
U00096.3,4374700,4374978,NA_peak_1468,68,8.77316,99,4374629,4375657,gene=epmB,product=lysine 2%2C3-aminomutase
U00096.3,4376906,4377152,NA_peak_1469,92,11.4592,160,4376875,4377192,gene=gdx,product=guanidinium exporter
U00096.3,4380616,4381155,NA_peak_1470,21,3.27237,178,4380510,4382318,gene=frdA,product=fumarate reductase flavoprotein subunit
U00096.3,4381743,4381908,NA_peak_1471,19,3.07609,8,4380510,4382318,gene=frdA,product=fumarate reductase flavoprotein subunit
U00096.3,4381978,4382177,NA_peak_1472,16,2.64347,6,4380510,4382318,gene=frdA,product=fumarate reductase flavoprotein subunit
U00096.3,4387085,4387288,NA_peak_1473,45,6.08748,67,4386047,4389370,gene=mscM,product=miniconductance mechanosensitive channel MscM
U00096.3,4387670,4387834,NA_peak_1474,45,6.10692,95,4386047,4389370,gene=mscM,product=miniconductance mechanosensitive channel MscM
U00096.3,4388285,4388576,NA_peak_1475,60,7.84224,133,4386047,4389370,gene=mscM,product=miniconductance mechanosensitive channel MscM
U00096.3,4389708,4389983,NA_peak_1476,59,7.74891,62,4389392,4390360,gene=psd,product=phosphatidylserine decarboxylase proenzyme
U00096.3,4391227,4391381,NA_peak_1477,26,3.87275,71,4390457,4391509,gene=rsgA,product=ribosome small subunit-dependent GTPase A
U00096.3,4392412,4392602,NA_peak_1478,38,5.25347,160,4391604,4392149,gene=orn,product=oligoribonuclease
U00096.3,4394175,4394626,NA_peak_1479,141,16.6947,112,4394066,4395613,gene=nnr,product=NAD(P)HX epimerase/NAD(P)HX dehydratase
U00096.3,4395183,4395485,NA_peak_1480,58,7.71684,260,4394066,4395613,gene=nnr,product=NAD(P)HX epimerase/NAD(P)HX dehydratase
U00096.3,4396830,4396981,NA_peak_1481,28,4.06726,78,4396065,4397402,gene=amiB,product=N-acetylmuramoyl-L-alanine amidase B
U00096.3,4397339,4397547,NA_peak_1482,65,8.5077,95,4396065,4397402,gene=amiB,product=N-acetylmuramoyl-L-alanine amidase B
U00096.3,4397339,4397547,NA_peak_1482,65,8.5077,95,4397412,4399259,gene=mutL,product=DNA mismatch repair protein MutL
U00096.3,4397611,4398040,NA_peak_1483,31,4.4819,153,4397412,4399259,gene=mutL,product=DNA mismatch repair protein MutL
U00096.3,4400946,4401403,NA_peak_1484,67,8.66603,191,4400672,4401952,gene=hflX,product=ribosome rescue factor HflX
U00096.3,4402256,4402903,NA_peak_1485,71,9.11946,590,4402038,4403297,gene=hflK,product=regulator of FtsH protease
U00096.3,4403882,4404133,NA_peak_1486,47,6.36168,161,4403300,4404304,gene=hflC,product=regulator of FtsH protease
U00096.3,4405380,4405592,NA_peak_1487,27,4.03762,114,4404687,4405985,gene=purA,product=adenylosuccinate synthetase
U00096.3,4406780,4407069,NA_peak_1488,43,5.90687,92,4406654,4409095,gene=rnr,product=RNase R
U00096.3,4407298,4407773,NA_peak_1489,124,14.8757,333,4406654,4409095,gene=rnr,product=RNase R
U00096.3,4408117,4408336,NA_peak_1490,34,4.8333,96,4406654,4409095,gene=rnr,product=RNase R
U00096.3,4409423,4409888,NA_peak_1491,84,10.6159,146,4409275,4410006,gene=rlmB,product=23S rRNA 2'-O-ribose G2251 methyltransferase
U00096.3,4410967,4411130,NA_peak_1492,32,4.56867,91,4410553,4411251,gene=yjfJ,product=PspA family protein YjfJ
U00096.3,4413275,4413498,NA_peak_1493,43,5.8871,127,4413028,4414191,gene=yjfC,product=putative acid--amine ligase YjfC
U00096.3,4413557,4413732,NA_peak_1494,17,2.82193,127,4413028,4414191,gene=yjfC,product=putative acid--amine ligase YjfC
U00096.3,4417458,4417609,NA_peak_1495,42,5.75962,97,4416952,4417701,gene=yjfP,product=carboxylesterase
U00096.3,4419162,4419391,NA_peak_1496,65,8.42859,89,4418561,4419625,gene=ulaG,product=L-ascorbate-6-phosphate lactonase
U00096.3,4421776,4421928,NA_peak_1497,44,6.06811,42,4421708,4422172,gene=ulaC,product=L-ascorbate specific PTS enzyme IIA component
U00096.3,4422286,4422716,NA_peak_1498,54,7.14978,325,4422186,4422836,gene=ulaD,product=3-keto-L-gulonate-6-phosphate decarboxylase UlaD
U00096.3,4423768,4424276,NA_peak_1499,48,6.45567,46,4423700,4424386,gene=ulaF,product=L-ribulose-5-phosphate 4-epimerase UlaF
U00096.3,4425460,4425614,NA_peak_1500,18,2.91718,2,4425118,4425513,gene=rpsF,product=30S ribosomal subunit protein S6
U00096.3,4425460,4425614,NA_peak_1500,18,2.91718,2,4425520,4425834,gene=priB,product=primosomal replication protein N
U00096.3,4432797,4432944,NA_peak_1501,16,2.68713,106,4432091,4433056,gene=ytfF,product=inner membrane protein YtfF
U00096.3,4433291,4433630,NA_peak_1502,124,14.8462,224,4433164,4434024,gene=qorB,product=NAD(P)H:quinone oxidoreductase
U00096.3,4437152,4437418,NA_peak_1503,166,19.3148,102,4436755,4437495,gene=cysQ,product=3'(2')%2C5'-bisphosphate nucleotidase
U00096.3,4442461,4442674,NA_peak_1504,37,5.24014,46,4442382,4444115,gene=tamA,product=translocation and assembly module subunit TamA
U00096.3,4444848,4445063,NA_peak_1505,53,7.09203,70,4444112,4447891,gene=tamB,product=translocation and assembly module subunit TamB
U00096.3,4446196,4446563,NA_peak_1506,52,6.98621,255,4444112,4447891,gene=tamB,product=translocation and assembly module subunit TamB
U00096.3,4451597,4451746,NA_peak_1507,22,3.42003,131,4451058,4452560,gene=ytfR,product=galactofuranose ABC transporter putative ATP binding subunit
U00096.3,4451883,4452070,NA_peak_1508,13,2.23388,186,4451058,4452560,gene=ytfR,product=galactofuranose ABC transporter putative ATP binding subunit
U00096.3,4452368,4452874,NA_peak_1509,35,4.95141,56,4451058,4452560,gene=ytfR,product=galactofuranose ABC transporter putative ATP binding subunit
U00096.3,4452368,4452874,NA_peak_1509,35,4.95141,56,4452571,4453596,gene=ytfT,product=galactofuranose ABC transporter putative membrane subunit YtfT
U00096.3,4458272,4458534,NA_peak_1510,54,7.21533,70,4457959,4459311,gene=tldE,product=metalloprotease subunit TldE
U00096.3,4461325,4461480,NA_peak_1511,23,3.48465,37,4460522,4462660,gene=nrdD,product=anaerobic ribonucleoside-triphosphate reductase
U00096.3,4465249,4465482,NA_peak_1512,77,9.80294,135,4464759,4466180,gene=treB,product=trehalose-specific PTS enzyme IIBC component
U00096.3,4473422,4473612,NA_peak_1513,77,9.8509,85,4473340,4474053,gene=bdcA,product=c-di-GMP-binding biofilm dispersal mediator protein
U00096.3,4477540,4477950,NA_peak_1514,47,6.35723,283,4477307,4478311,gene=argI,product=ornithine carbamoyltransferase ArgI
U00096.3,4481314,4481651,NA_peak_1515,103,12.6737,148,4480982,4483837,gene=valS,product=valine--tRNA ligase
U00096.3,4481816,4482060,NA_peak_1516,32,4.64269,36,4480982,4483837,gene=valS,product=valine--tRNA ligase
U00096.3,4483445,4483641,NA_peak_1517,26,3.91569,54,4480982,4483837,gene=valS,product=valine--tRNA ligase
U00096.3,4483980,4484229,NA_peak_1518,74,9.44766,130,4483837,4484280,gene=holC,product=DNA polymerase III subunit chi
U00096.3,4484464,4485164,NA_peak_1519,69,8.91003,468,4484440,4485951,gene=pepA,product=aminopeptidase A/I
U00096.3,4485363,4485521,NA_peak_1520,41,5.69709,60,4484440,4485951,gene=pepA,product=aminopeptidase A/I
U00096.3,4486357,4486642,NA_peak_1521,81,10.2492,182,4486218,4487318,gene=lptF,product=lipopolysaccharide transport system protein LptF
U00096.3,4486887,4487094,NA_peak_1522,71,9.12748,89,4486218,4487318,gene=lptF,product=lipopolysaccharide transport system protein LptF
U00096.3,4487529,4487780,NA_peak_1523,134,15.9509,123,4487318,4488400,gene=lptG,product=lipopolysaccharide transport system protein LptG
U00096.3,4487920,4488134,NA_peak_1524,32,4.61126,75,4487318,4488400,gene=lptG,product=lipopolysaccharide transport system protein LptG
U00096.3,4495352,4495562,NA_peak_1525,27,3.98991,102,4495190,4496209,gene=ahr,product=NADPH-dependent aldehyde reductase Ahr
U00096.3,4495744,4496025,NA_peak_1526,60,7.87567,184,4495190,4496209,gene=ahr,product=NADPH-dependent aldehyde reductase Ahr
U00096.3,4498623,4498800,NA_peak_1527,46,6.22295,131,4498272,4498637,gene=insC6,product=IS2 insertion element repressor InsA
U00096.3,4498623,4498800,NA_peak_1527,46,6.22295,131,4498595,4499500,gene=insD6,product=IS2 insertion element protein InsB
U00096.3,4502921,4503298,NA_peak_1528,108,13.1967,159,4502103,4503431,gene=insG,product=IS4 family putative transposase
U00096.3,4509141,4509479,NA_peak_1529,21,3.30199,253,4509009,4509479,locus_tag=b4623,product=IS911B regulator fragment
U00096.3,4512470,4512767,NA_peak_1530,69,8.91391,160,4512411,4513409,gene=fecC,product=ferric citrate ABC transporter membrane subunit FecC
U00096.3,4512948,4513226,NA_peak_1531,82,10.3977,157,4512411,4513409,gene=fecC,product=ferric citrate ABC transporter membrane subunit FecC
U00096.3,4513577,4513795,NA_peak_1532,24,3.66971,118,4513406,4514308,gene=fecB,product=ferric citrate ABC transporter periplasmic binding protein
U00096.3,4513988,4514239,NA_peak_1533,68,8.79756,157,4513406,4514308,gene=fecB,product=ferric citrate ABC transporter periplasmic binding protein
U00096.3,4515787,4516544,NA_peak_1534,63,8.24952,282,4514353,4516677,gene=fecA,product=ferric citrate outer membrane transporter
U00096.3,4516872,4517646,NA_peak_1535,111,13.4868,561,4516764,4517717,gene=fecR,product=ferric citrate regulator FecR
U00096.3,4517826,4518147,NA_peak_1536,155,18.1265,171,4517714,4518235,gene=fecI,product=RNA polymerase sigma factor FecI
U00096.3,4518642,4519038,NA_peak_1537,23,3.48131,231,4518527,4518802,gene=insA7,product=IS1 family repressor protein InsA
U00096.3,4523327,4523706,NA_peak_1538,174,20.0764,240,4522127,4524094,gene=yjhG,product=D-xylonate dehydratase
U00096.3,4527136,4527298,NA_peak_1539,48,6.55564,87,4526905,4527537,gene=sgcE,product=putative epimerase SgcE
U00096.3,4527565,4527729,NA_peak_1540,62,8.17388,117,4527549,4527980,gene=sgcA,product=putative PTS enzyme IIA component SgcA
U00096.3,4532462,4532753,NA_peak_1541,128,15.3139,177,4532437,4533183,gene=yjhP,product=putative methyltransferase YjhP
U00096.3,4532855,4533107,NA_peak_1542,83,10.5058,58,4532437,4533183,gene=yjhP,product=putative methyltransferase YjhP
U00096.3,4547091,4547285,NA_peak_1543,28,4.14226,94,4545096,4547732,gene=fimD,product=type I fimbriae usher protein
U00096.3,4550187,4550359,NA_peak_1544,28,4.07549,78,4549953,4551296,gene=gntP,product=fructuronate transporter
U00096.3,4550891,4552038,NA_peak_1545,2565,260.539,601,4549953,4551296,gene=gntP,product=fructuronate transporter
U00096.3,4550891,4552038,NA_peak_1545,2565,260.539,601,4551636,4552820,gene=uxuA,product=D-mannonate dehydratase
U00096.3,4552840,4553081,NA_peak_1546,110,13.4343,108,4552901,4554361,gene=uxuB,product=D-mannonate oxidoreductase
U00096.3,4553249,4554687,NA_peak_1547,1523,155.887,1099,4552901,4554361,gene=uxuB,product=D-mannonate oxidoreductase
U00096.3,4553249,4554687,NA_peak_1547,1523,155.887,1099,4554576,4555349,gene=uxuR,product=DNA-binding transcriptional repressor UxuR
U00096.3,4557300,4557514,NA_peak_1548,40,5.50011,125,4556993,4557385,gene=iraD,product=anti-adaptor protein IraD
U00096.3,4557300,4557514,NA_peak_1548,40,5.50011,125,4557378,4558289,gene=hypT,product=DNA-binding transcriptional dual regulator HypT
U00096.3,4558480,4558915,NA_peak_1549,66,8.6133,274,4558354,4559526,gene=iadA,product=isoaspartyl dipeptidase
